Category,Weights,Date,cpi_value,Year,Month
Restaurants and hotels,643.9875038495742,2021-10-10,118.038453654312,2021,10
Restaurants and hotels,643.9875038495742,2021-11-10,118.73806267479681,2021,11
Restaurants and hotels,643.9875038495742,2021-12-10,118.59260969677739,2021,12
Restaurants and hotels,643.9875038495742,2022-01-10,119.2567340155894,2022,1
Restaurants and hotels,643.9875038495742,2022-02-10,123.3493440778974,2022,2
Restaurants and hotels,643.9875038495742,2022-03-10,130.36726434231971,2022,3
Restaurants and hotels,643.9875038495742,2022-04-10,131.13530194742307,2022,4
Restaurants and hotels,643.9875038495742,2022-05-10,131.0718891639675,2022,5
Restaurants and hotels,643.9875038495742,2022-06-10,132.1968538678445,2022,6
Restaurants and hotels,643.9875038495742,2022-07-10,137.5573010107097,2022,7
Restaurants and hotels,643.9875038495742,2022-08-10,138.5417676638291,2022,8
Restaurants and hotels,643.9875038495742,2022-09-10,139.50708682168786,2022,9
Restaurants and hotels,643.9875038495742,2022-10-10,140.55606317057587,2022,10
Restaurants and hotels,643.9875038495742,2022-11-10,139.9714861525318,2022,11
Restaurants and hotels,643.9875038495742,2022-12-10,142.59489567300756,2022,12
Restaurants and hotels,643.9875038495742,2023-01-10,145.6204568560015,2023,1
Restaurants and hotels,643.9875038495742,2023-02-10,146.62352727626572,2023,2
Restaurants and hotels,643.9875038495742,2023-03-10,149.38125023000617,2023,3
Restaurants and hotels,643.9875038495742,2023-04-10,152.23213619785045,2023,4
Restaurants and hotels,643.9875038495742,2023-05-10,151.9450401355512,2023,5
Restaurants and hotels,643.9875038495742,2023-06-10,152.50552804007373,2023,6
Restaurants and hotels,643.9875038495742,2023-07-10,153.15768129909688,2023,7
Restaurants and hotels,643.9875038495742,2023-08-10,153.16466357945626,2023,8
Restaurants and hotels,643.9875038495742,2023-09-10,153.72560280560486,2023,9
Restaurants and hotels,643.9875038495742,2023-10-10,154.2654190929372,2023,10
Restaurants and hotels,643.9875038495742,2023-11-10,155.5617116697051,2023,11
Restaurants and hotels,643.9875038495742,2023-12-10,156.3327731690863,2023,12
Restaurants and hotels,643.9875038495742,2024-01-10,157.3189551932374,2024,1
Restaurants and hotels,643.9875038495742,2024-02-10,157.39457665119204,2024,2
Restaurants and hotels,643.9875038495742,2024-03-10,157.50428791891002,2024,3
Restaurants and hotels,643.9875038495742,2024-04-10,157.77928870867677,2024,4
Restaurants and hotels,643.9875038495742,2024-05-10,158.56736724003903,2024,5
Restaurants and hotels,643.9875038495742,2024-06-10,158.63583775050634,2024,6
Restaurants and hotels,643.9875038495742,2024-07-10,159.07026928839983,2024,7
Restaurants and hotels,643.9875038495742,2024-08-10,161.42907419185732,2024,8
Restaurants and hotels,643.9875038495742,2024-09-10,161.22949375582718,2024,9
Restaurants and hotels,643.9875038495742,2024-10-10,161.34286056465078,2024,10
Restaurants and hotels,643.9875038495742,2024-11-10,161.87826596445257,2024,11
Restaurants and hotels,643.9875038495742,2024-12-10,164.5910195177946,2024,12
Restaurants and hotels,643.9875038495742,2025-01-10,168.37189576463632,2025,1
Restaurants and hotels,643.9875038495742,2025-02-10,171.11863770035905,2025,2
Restaurants and hotels,643.9875038495742,2025-03-10,174.51161393904422,2025,3
Transport,772.5927231856721,2009-02-01,83.03137930858033,2009,2
Transport,772.5927231856721,2009-03-01,82.57821593264033,2009,3
Transport,772.5927231856721,2009-04-01,81.66816980711849,2009,4
Transport,772.5927231856721,2009-05-01,81.30329172384477,2009,5
Transport,772.5927231856721,2009-06-01,81.37521488370972,2009,6
Transport,772.5927231856721,2009-07-01,85.65566789441282,2009,7
Transport,772.5927231856721,2009-08-01,87.03852701326329,2009,8
Transport,772.5927231856721,2009-09-01,88.48768796285144,2009,9
Transport,772.5927231856721,2009-10-01,88.73094287704083,2009,10
Transport,772.5927231856721,2009-11-01,89.7173718363722,2009,11
Transport,772.5927231856721,2009-12-01,88.98068426659977,2009,12
Transport,772.5927231856721,2010-01-01,89.21011684292993,2010,1
Transport,772.5927231856721,2010-02-01,88.18536458304744,2010,2
Transport,772.5927231856721,2010-03-01,88.42608018557603,2010,3
Transport,772.5927231856721,2010-04-01,88.12773089227407,2010,4
Transport,772.5927231856721,2010-05-01,88.68050611798522,2010,5
Transport,772.5927231856721,2010-06-01,89.31973245879297,2010,6
Transport,772.5927231856721,2010-07-01,89.30061031388149,2010,7
Transport,772.5927231856721,2010-08-01,89.55250531152201,2010,8
Transport,772.5927231856721,2010-09-01,89.67858899262477,2010,9
Transport,772.5927231856721,2010-10-01,90.27982092658296,2010,10
Transport,772.5927231856721,2010-11-01,91.13743081241984,2010,11
Transport,772.5927231856721,2010-12-01,91.6028388060275,2010,12
Transport,772.5927231856721,2011-01-01,91.36756113389963,2011,1
Transport,772.5927231856721,2011-02-01,91.6495944818795,2011,2
Transport,772.5927231856721,2011-03-01,93.11129428378894,2011,3
Transport,772.5927231856721,2011-04-01,95.0113640036971,2011,4
Transport,772.5927231856721,2011-05-01,95.94443910688126,2011,5
Transport,772.5927231856721,2011-06-01,98.20301743059782,2011,6
Transport,772.5927231856721,2011-07-01,98.32588858623944,2011,7
Transport,772.5927231856721,2011-08-01,99.18843016092497,2011,8
Transport,772.5927231856721,2011-09-01,99.02099524132318,2011,9
Transport,772.5927231856721,2011-10-01,98.85594535597887,2011,10
Transport,772.5927231856721,2011-11-01,98.50965243581936,2011,11
Transport,772.5927231856721,2011-12-01,98.78156476590715,2011,12
Transport,772.5927231856721,2012-01-01,97.70395702759033,2012,1
Transport,772.5927231856721,2012-02-01,96.86647645621584,2012,2
Transport,772.5927231856721,2012-03-01,97.09775272315781,2012,3
Transport,772.5927231856721,2012-04-01,97.55662975708309,2012,4
Transport,772.5927231856721,2012-05-01,97.83356723438733,2012,5
Transport,772.5927231856721,2012-06-01,98.19085072406776,2012,6
Transport,772.5927231856721,2012-07-01,98.06162351242382,2012,7
Transport,772.5927231856721,2012-08-01,97.52180669521314,2012,8
Transport,772.5927231856721,2012-09-01,97.53041528917927,2012,9
Transport,772.5927231856721,2012-10-01,98.47786951019654,2012,10
Transport,772.5927231856721,2012-11-01,99.219776966581,2012,11
Transport,772.5927231856721,2012-12-01,99.44595409481755,2012,12
Transport,772.5927231856721,2013-01-01,98.65183824430116,2013,1
Transport,772.5927231856721,2013-02-01,98.82421170064504,2013,2
Transport,772.5927231856721,2013-03-01,99.81234002952866,2013,3
Transport,772.5927231856721,2013-04-01,99.68245348506719,2013,4
Transport,772.5927231856721,2013-05-01,99.65757282283964,2013,5
Transport,772.5927231856721,2013-06-01,99.23770663431372,2013,6
Transport,772.5927231856721,2013-07-01,98.9793436198168,2013,7
Transport,772.5927231856721,2013-08-01,99.24625823468718,2013,8
Transport,772.5927231856721,2013-09-01,99.18239246401917,2013,9
Transport,772.5927231856721,2013-10-01,99.60205426184451,2013,10
Transport,772.5927231856721,2013-11-01,99.86993134140147,2013,11
Transport,772.5927231856721,2013-12-01,100.12626416655966,2013,12
Transport,772.5927231856721,2014-01-01,100.20967875598411,2014,1
Transport,772.5927231856721,2014-02-01,100.0,2014,2
Transport,772.5927231856721,2014-03-01,99.55058889746567,2014,3
Transport,772.5927231856721,2014-04-01,99.88964096849179,2014,4
Transport,772.5927231856721,2014-05-01,99.27983165655206,2014,5
Transport,772.5927231856721,2014-06-01,97.4866391186163,2014,6
Transport,772.5927231856721,2014-07-01,97.6687081924193,2014,7
Transport,772.5927231856721,2014-08-01,98.6247052564751,2014,8
Transport,772.5927231856721,2014-09-01,99.44467772485717,2014,9
Transport,772.5927231856721,2014-10-01,100.32187823405386,2014,10
Transport,772.5927231856721,2014-11-01,100.05301091239184,2014,11
Transport,772.5927231856721,2014-12-01,99.66587520304165,2014,12
Transport,772.5927231856721,2015-01-01,97.56113504586365,2015,1
Transport,772.5927231856721,2015-02-01,96.92933312169785,2015,2
Transport,772.5927231856721,2015-03-01,96.7478862971301,2015,3
Transport,772.5927231856721,2015-04-01,96.82530075125214,2015,4
Transport,772.5927231856721,2015-05-01,97.34178449791152,2015,5
Transport,772.5927231856721,2015-06-01,97.93302171551844,2015,6
Transport,772.5927231856721,2015-07-01,99.12538098771327,2015,7
Transport,772.5927231856721,2015-08-01,99.3535398219405,2015,8
Transport,772.5927231856721,2015-09-01,99.19405102119472,2015,9
Transport,772.5927231856721,2015-10-01,99.03225935758933,2015,10
Transport,772.5927231856721,2015-11-01,100.35940273221078,2015,11
Transport,772.5927231856721,2015-12-01,100.44423901685039,2015,12
Transport,772.5927231856721,2016-01-01,100.13508853296645,2016,1
Transport,772.5927231856721,2016-02-01,100.29206506807567,2016,2
Transport,772.5927231856721,2016-03-01,100.10655332840061,2016,3
Transport,772.5927231856721,2016-04-01,101.82121319160784,2016,4
Transport,772.5927231856721,2016-05-01,102.56342179964443,2016,5
Transport,772.5927231856721,2016-06-01,102.84187839779673,2016,6
Transport,772.5927231856721,2016-07-01,104.97335772670498,2016,7
Transport,772.5927231856721,2016-08-01,104.77911843944342,2016,8
Transport,772.5927231856721,2016-09-01,104.7060479896543,2016,9
Transport,772.5927231856721,2016-10-01,103.88382058993672,2016,10
Transport,772.5927231856721,2016-11-01,105.08458758198594,2016,11
Transport,772.5927231856721,2016-12-01,105.40344211709142,2016,12
Transport,772.5927231856721,2017-01-01,105.3274535355583,2017,1
Transport,772.5927231856721,2017-02-01,105.58210816290766,2017,2
Transport,772.5927231856721,2017-03-01,105.91612467217229,2017,3
Transport,772.5927231856721,2017-04-01,106.167350566234,2017,4
Transport,772.5927231856721,2017-05-01,106.28908068827648,2017,5
Transport,772.5927231856721,2017-06-01,106.15161055300305,2017,6
Transport,772.5927231856721,2017-07-01,105.59406394059175,2017,7
Transport,772.5927231856721,2017-08-01,105.93262973144037,2017,8
Transport,772.5927231856721,2017-09-01,106.1942865543343,2017,9
Transport,772.5927231856721,2017-10-01,106.72238214265803,2017,10
Transport,772.5927231856721,2017-11-01,107.70942939341957,2017,11
Transport,772.5927231856721,2017-12-01,107.98686859183088,2017,12
Transport,772.5927231856721,2018-01-01,108.0223038400093,2018,1
Transport,772.5927231856721,2018-02-01,108.02545152275587,2018,2
Transport,772.5927231856721,2018-03-01,109.25170629399194,2018,3
Transport,772.5927231856721,2018-04-10,118.51058422530484,2018,4
Transport,772.5927231856721,2018-05-10,115.37032427760852,2018,5
Transport,772.5927231856721,2018-06-10,115.6899807834032,2018,6
Transport,772.5927231856721,2018-07-10,116.3619766044194,2018,7
Transport,772.5927231856721,2018-08-10,116.89252044415313,2018,8
Transport,772.5927231856721,2018-09-10,116.99343652950176,2018,9
Transport,772.5927231856721,2018-10-10,117.30885288046268,2018,10
Transport,772.5927231856721,2018-11-10,118.10040364826915,2018,11
Transport,772.5927231856721,2018-12-10,118.21173183922878,2018,12
Transport,772.5927231856721,2019-01-10,117.10426929281347,2019,1
Transport,772.5927231856721,2019-02-10,117.06944873292886,2019,2
Transport,772.5927231856721,2019-03-10,117.2615908882653,2019,3
Transport,772.5927231856721,2019-04-10,117.46710608135974,2019,4
Transport,772.5927231856721,2019-05-10,118.3276507544534,2019,5
Transport,772.5927231856721,2019-06-10,118.53839449365134,2019,6
Transport,772.5927231856721,2019-07-10,118.48997153416637,2019,7
Transport,772.5927231856721,2019-08-10,118.45656985374237,2019,8
Transport,772.5927231856721,2019-09-10,118.51448597946231,2019,9
Transport,772.5927231856721,2019-10-10,118.90679632986894,2019,10
Transport,772.5927231856721,2019-11-10,119.21767739290868,2019,11
Transport,772.5927231856721,2019-12-10,119.42856218805262,2019,12
Transport,772.5927231856721,2020-01-10,119.89690614984576,2020,1
Transport,772.5927231856721,2020-02-10,119.93527989944242,2020,2
Transport,772.5927231856721,2020-03-10,120.07617052121434,2020,3
Transport,772.5927231856721,2020-04-10,120.07617052121434,2020,4
Transport,772.5927231856721,2020-05-10,145.7306799024123,2020,5
Transport,772.5927231856721,2020-06-10,146.17821257661373,2020,6
Transport,772.5927231856721,2020-07-10,145.55518808286138,2020,7
Transport,772.5927231856721,2020-08-10,144.74811507705874,2020,8
Transport,772.5927231856721,2020-09-10,145.46132793819646,2020,9
Transport,772.5927231856721,2020-10-10,132.22843393996212,2020,10
Transport,772.5927231856721,2020-11-10,120.96223900575143,2020,11
Transport,772.5927231856721,2020-12-10,120.76526067183472,2020,12
Transport,772.5927231856721,2021-01-10,121.37068850340353,2021,1
Transport,772.5927231856721,2021-02-10,121.54018065303259,2021,2
Transport,772.5927231856721,2021-03-10,122.68096976396653,2021,3
Transport,772.5927231856721,2021-04-10,122.82559230775766,2021,4
Transport,772.5927231856721,2021-05-10,123.10845288150384,2021,5
Transport,772.5927231856721,2021-06-10,122.68236703089937,2021,6
Transport,772.5927231856721,2021-07-10,122.59596525685498,2021,7
Transport,772.5927231856721,2021-08-10,123.77104866780141,2021,8
Transport,772.5927231856721,2021-09-10,123.8462190339643,2021,9
Transport,772.5927231856721,2021-10-10,124.27467364085365,2021,10
Transport,772.5927231856721,2021-11-10,124.50563915633343,2021,11
Transport,772.5927231856721,2021-12-10,125.1468871726314,2021,12
Transport,772.5927231856721,2022-01-10,125.84409710714993,2022,1
Transport,772.5927231856721,2022-02-10,126.10078604059268,2022,2
Transport,772.5927231856721,2022-03-10,126.25831268121371,2022,3
Transport,772.5927231856721,2022-04-10,129.49105647532858,2022,4
Transport,772.5927231856721,2022-05-10,130.3673158681964,2022,5
Transport,772.5927231856721,2022-06-10,133.46068889570438,2022,6
Transport,772.5927231856721,2022-07-10,134.19697956047673,2022,7
Transport,772.5927231856721,2022-08-10,135.72316325419132,2022,8
Transport,772.5927231856721,2022-09-10,137.74431921214259,2022,9
Transport,772.5927231856721,2022-10-10,137.33089237632547,2022,10
Transport,772.5927231856721,2022-11-10,137.65190467458058,2022,11
Transport,772.5927231856721,2022-12-10,137.55895532923705,2022,12
Transport,772.5927231856721,2023-01-10,138.08875575245415,2023,1
Transport,772.5927231856721,2023-02-10,137.88700429625644,2023,2
Transport,772.5927231856721,2023-03-10,137.92391221121306,2023,3
Transport,772.5927231856721,2023-04-10,137.92299913775327,2023,4
Transport,772.5927231856721,2023-05-10,138.14565509763463,2023,5
Transport,772.5927231856721,2023-06-10,138.77636090482162,2023,6
Transport,772.5927231856721,2023-07-10,140.4051636096105,2023,7
Transport,772.5927231856721,2023-08-10,143.26598090601246,2023,8
Transport,772.5927231856721,2023-09-10,144.14418957804241,2023,9
Transport,772.5927231856721,2023-10-10,146.59349795214254,2023,10
Transport,772.5927231856721,2023-11-10,146.79311463340375,2023,11
Transport,772.5927231856721,2023-12-10,144.78403344137837,2023,12
Transport,772.5927231856721,2024-01-10,145.02446774640393,2024,1
Transport,772.5927231856721,2024-02-10,146.61448458880665,2024,2
Transport,772.5927231856721,2024-03-10,156.92103825699579,2024,3
Transport,772.5927231856721,2024-04-10,170.8239942219912,2024,4
Transport,772.5927231856721,2024-05-10,171.5593373553511,2024,5
Transport,772.5927231856721,2024-06-10,170.61008940846344,2024,6
Transport,772.5927231856721,2024-07-10,170.98308690266916,2024,7
